id,name,activity_type,distance,elevation_gain,elevation_low,elevation_high,best_time,average_top_10_time,tenth_best_time,total_effort_count,total_athlete_count
22489752,Int. Grande Ravine-Grand Bénare,Ride,1773.8,217.2,2570.2,2782.6,2018,2537.5,3103.0,15.0,12.0
5878546,Chemin Plaine des Sables Climb,Ride,807.5,217.9,1515.0,1764.6,120,618.6,848.0,69.0,64.0
7077422,UH Route de Pré Maho,Ride,1937.6,168.0,996.8,1164.8,511,668.4,772.0,22.0,15.0
28078778,Route Grand-étang :),Ride,2587.5,64.6,452.5,515.0,379,463.3,533.0,55.0,47.0
8619783,ST Anne Bras Canot via Cambourg,Ride,15301.3,283.6,10.2,277.4,1482,1508.4,1533.0,2760.0,402.0
8037800,Chemin du Cap,Ride,4584.1,269.1,20.3,287.1,764,830.6,895.0,204.0,89.0
22744125,boucan prkg cap la haoussaye,Ride,1385.0,9.6,-2.0,7.6,86,89.9,95.0,133703.0,8685.0
16912898,Descente Chemin Summer N°1,Ride,1668.1,3.2,11.2,82.0,132,144.3,156.0,4812.0,2750.0
16929200,Grand Fond - St Gilles - Rue du Général de Gaulle,Ride,1657.9,16.4,6.4,18.9,161,174.9,186.0,9517.0,2763.0
13687885,Rue des Sables / Leconte   De Lisle (KTM  -> Boucan),Ride,2678.8,7.8,15.6,23.4,250,291.78,,4027.0,1245.0
4591593,Route du Théâtre Climb,Ride,932.2,93.1,71.6,164.7,228,328.4,360.0,78.0,51.0
9187679,1km Cubana/ralentisseurs haut Carosse,Ride,1029.9,59.3,12.9,67.1,151,163.5,182.0,110.0,64.0
5847119,Rue des Sables / Leconte De Lisle (Boucan -> KTM),Ride,2450.4,46.6,4.0,24.9,219,253.8,267.0,12334.0,3358.0
2629056,Chemin Ravine La Forge Climb,Ride,1390.1,121.2,460.4,581.6,161,281.2,311.0,3112.0,1127.0
24387184,RF8 (Section RF9a-PF Oméga),Ride,306.4,26.0,820.2,846.2,35,47.8,61.0,6093.0,2644.0
21536213,climb chemin des barrières,Ride,1203.0,166.0,757.0,923.0,373,504.8,579.0,72.0,30.0
13467016,BikePark / Feoga2,Ride,1719.7,0.0,970.6,1219.2,146,154.4,159.0,2499.0,617.0
22399382,Féoga 2 (Mégavalanche 2019),Ride,2248.9,46.0,959.8,987.6,259,280.2,290.0,2345.0,652.0
25429436,Dernier croisement ->dernier parking Col des Boeufs,Ride,5916.0,567.0,1267.0,1834.0,1538,1639.0,1744.0,673.0,366.0
26671045,DH 3 grand place école,Ride,960.4,7.8,681.4,884.2,183,250.8,290.0,93.0,60.0
26671050,DH 4 doucy,Ride,814.4,0.0,371.0,548.4,150,167.9,188.0,106.0,65.0
5485445,Sentier de Roche Plate Climb,Ride,763.6,186.0,547.0,726.0,207,865.0,1327.0,13.0,12.0
4398896,Les 1800 dégradés,Ride,1318.7,153.1,554.8,673.7,233,253.4,266.0,2487.0,1062.0
20082707,Sortie Salazie - entrée Hell Bourg,Ride,6256.9,403.0,486.0,865.2,987,1154.6,1193.0,1749.0,896.0
21822296,Monté chemin H. De Lisle depuis Bethléem,Ride,927.3,77.6,140.5,213.3,161,206.0,227.0,326.0,129.0
26491841,chemin jacob,Ride,916.3,0.0,27.5,48.3,84,89.5,93.0,613.0,202.0
12877937,Montée GHER,Ride,1262.0,50.2,28.3,78.5,112,140.0,148.0,4484.0,1072.0
1614309,"Lotissement Le Poivre Vert, Climb",Ride,1850.04,80.4187,36.6,116.7,204,207.9,210.0,7420.0,1075.0
26679440,Faux Plat Descendant Olcim,Ride,707.7,0.0,95.8,103.0,36,42.7,45.0,58406.0,4933.0
18475184,Savanna St-Paul4,Ride,2490.1,79.2,6.0,82.2,243,245.3,248.0,8641.0,1520.0
12015964,Rue St Louis Sud/Nord,Ride,1429.0,2.4,7.3,9.9,107,139.1,153.0,2396.0,551.0
17680439,Déboulé short,Ride,1473.8,62.6,14.3,76.9,220,247.5,266.0,1734.0,478.0
12215488,montée cimetiére - banane 3.500km,Ride,3495.0,270.1,435.7,700.5,716,767.0,818.0,1398.0,258.0
17348769,eglise / debut ratineaud,Ride,2202.0,150.0,243.0,393.0,248,353.6,371.0,7215.0,1656.0
5130067,Chemin de la Plaine d'Affouches Climb,Ride,4689.4,228.8,1211.0,1437.8,981,1182.7,1282.0,228.0,107.0
23874892,Terminus - Route Forestière Descente part 2,Ride,325.1,0.0,1236.4,1282.8,31,36.1,39.0,120.0,45.0
6472980,UH Mamode Camp/ Gite Roche Ecrite,Ride,5489.5,668.9,1225.7,1841.8,3795,5704.7,6947.0,32.0,28.0
6215350,Chemin de la Plaine d'Affouches Climb,Ride,577.0,98.2,1235.7,1332.0,317,469.5,602.0,24.0,11.0
30734788,DH GITE - MAMOD CAMP,Ride,5452.3,5.20249,1221.7,1835.8,2081,4230.3,5260.0,22.0,19.0
26722069,Fin Confiance,Ride,464.4,55.9,660.3,716.2,127,141.4,148.0,369.0,178.0
24342895,Sommet Confiance les Hauts - Last KM,Ride,1004.7,126.5,655.5,782.0,397,481.7,605.0,22.0,20.0
26738331,Piton Fougères 2 derniers km,Ride,1887.0,220.4,928.8,1149.2,559,600.2,637.0,848.0,368.0
38534038,Glaieuls à Terminus,Ride,517.0,75.1,722.9,798.0,126,166.1,177.0,261.0,87.0
40219344,Fougère partie 2,Ride,4397.4,503.8,643.2,1147.0,1272,1366.7,1453.0,746.0,364.0
24403529,DH Kiosque Dugain - Rond Point Mont Rose,Ride,5177.1,6.8,283.0,705.2,392,421.3,445.0,1933.0,597.0
22070277,bras mousseline bras fer,Ride,1054.5,75.1,366.5,427.0,256,330.7,384.0,235.0,43.0
2213601,Rue Madrier Climb,Ride,1681.42,150.6,355.0,499.0,339,407.5,439.0,764.0,276.0
22455718,Citerne espérance,Ride,3434.6,237.3,202.7,440.0,624,808.7,941.0,52.0,25.0
16266771,Ch Commune Ango (Côte radier),Ride,313.7,22.2,126.2,148.4,28,31.6,33.0,8575.0,1094.0
14022395,Faux plat 3h VTT Bras Panon 2017,Ride,583.5,10.4,9.5,17.1,52,54.8,56.0,2421.0,416.0
15988425,XC Bras panon 2017,Ride,4674.2,20.2,18.8,26.8,583,660.33,,244.0,39.0
28435616,PoussièreCamions,Ride,656.6,13.0,8.2,21.2,55,68.0,77.0,2287.0,406.0
36710184,Chemin coloniale Champ Borne ,Ride,2282.9,27.8,13.6,25.8,254,299.6,318.0,850.0,286.0
6808615,1 Lap XC4 Bras Panon 2014,Ride,5185.1,22.6,31.4,41.2,740,1137.2,2611.0,56.0,10.0
29792493,R des Roches - R du Mat SL,Ride,2155.3,50.2,15.4,25.6,283,315.1,338.0,1043.0,238.0
4905002,Rue Sully Prudhomme,Ride,903.6,2.2,36.4,48.8,72,91.0,104.0,150.0,59.0
4904919,championnat route 2013 UH 1,Ride,336.0,13.8,13.5,27.3,17,20.6,22.0,27670.0,2590.0
12477514,Rue Charles Dickens - Av 28 Nov 1942,Ride,964.9,12.9,0.0,10.3,79,92.1,101.0,1704.0,506.0
21789695,Prologue Tour Réunion 2019,Ride,5912.4,14.0,8.0,18.0,424,441.1,451.0,379.0,153.0
3978668,1 lap GP du Port,Ride,2849.2,18.0,14.1,32.5,185,187.7,190.0,16494.0,478.0
14691401,Leconte de Lisle Cobbles Climb,Ride,784.1,30.0,10.1,40.1,86,92.6,101.0,8203.0,1589.0
14791315,Village brulé au banc,Ride,1950.7,146.2,854.8,1001.0,346,378.4,399.0,3335.0,899.0
5293340,FP BD Sud,Ride,743.8,20.7,48.4,67.0,45,59.4,67.0,30429.0,2331.0
4643535,Chemin Commune Carron Climb,Ride,1950.1,146.0,7.8,153.8,353,388.2,408.0,732.0,315.0
12287831,Sautron Pneu,Ride,772.9,11.4,26.6,38.0,61,68.7,71.0,7117.0,1566.0
18415074,Commune Ango,Ride,3037.8,0.0,28.7,186.3,449,488.4,521.0,1486.0,417.0
4211487,Chemin Commune Ango Climb,Ride,1181.5,94.4,12.2,103.6,228,265.0,284.0,1569.0,436.0
18029957,Xc Chemin PONTIAC / DECHETTERIE,Ride,1608.5,81.6,285.2,352.1,352,396.0,416.0,701.0,130.0
18096720,montée La Redoute,Ride,851.5,32.0,-292.0,-262.0,64,67.2,69.0,10687.0,1969.0
17803640,Voie de bus vers Chaudron,Ride,1300.1,10.8,23.2,34.0,124,136.7,142.0,5668.0,904.0
19467128,Long faux plat 3h champ fleuri ,Ride,553.3,18.8,37.6,56.4,76,81.0,85.0,3980.0,546.0
19410087,Digue Port Ste Marie-Gillot,Ride,3233.3,2.0,-68.2,-66.0,305,335.6,362.0,383.0,256.0
34056214,Circuit de la Jamaïque - 1 tour,Ride,958.0,9.8,30.6,37.0,51,61.2,79.0,956.0,77.0
34058937,Duathlon de la Jamaïque - 6 tours vélo,Ride,5645.5,20.0,33.0,37.0,266,340.7,395.0,181.0,62.0
26355361,sprint grand bois,Run,663.0,2.0,47.0,58.6,119,131.9,142.0,4863.0,1321.0
12691069,chemin beton GB entier,Run,627.8,0.0,188.0,266.0,199,214.4,223.0,929.0,186.0
26355356,sprint bois rouge,Run,653.0,2.0,51.6,59.2,108,124.4,132.0,6869.0,1829.0
20528596,Sentier ti sable,Run,1432.0,4.4,22.8,32.0,311,325.7,336.0,7929.0,1154.0
22588647,descente grand anse 4 ,Run,173.3,0.0,169.0,200.4,2,33.5,40.0,16125.0,2369.0
17486758,Chemin Bambou _ cote,Run,1075.5,112.9,294.1,407.0,306,353.22,,238.0,48.0
27173487,Descente chemin des Prunes ,Run,1364.0,0.0,119.5,176.6,256,325.4,374.0,212.0,56.0
22185301,Sentier pépinière - 1er sentier,Run,1512.6,190.7,78.9,265.0,728,805.2,854.0,919.0,553.0
21373526,Trail du sud sauvage 2019,Run,20009.5,749.0,-16.0,643.8,5893,6066.4,6322.0,172.0,156.0
25623463,Arrêt bus mare-longue-case de basse-vallée ,Run,2770.6,29.2,17.6,44.2,565,669.4,734.0,161.0,111.0
25623682,Rond-point basse-vallée cap méchant rond-point ,Run,380.9,3.2,41.0,44.2,78,91.8,100.0,438.0,163.0
25726110,Boucle cap méchant rond-point A/R,Run,2548.1,40.5,25.5,63.6,701,870.3,953.0,58.0,20.0
36074353,Descente rue des Becs Roses,Run,829.0,0.0,131.6,235.0,208,293.5,402.0,13.0,13.0
22762290,Chemin de Ceinture (route-1er radier),Run,2335.2,129.2,42.5,171.7,591,717.7,802.0,374.0,66.0
24164622,Boucle de la Marine coté mer-départ et arriver  au port ,Run,1324.7,11.7,12.6,21.0,278,420.4,591.0,36.0,11.0
30049030,Tour de piste Saint-Philippe,Run,194.3,0.0,25.9,26.1,28,32.1,36.0,1190.0,82.0
25660450,Grand tour de la Marine ,Run,2109.3,31.0,14.6,47.9,508,665.5,782.0,68.0,18.0
24884729,Segment sur piste de St Philippe,Run,5730.2,0.0,25.9,28.6,928,1089.89,,50.0,20.0
26068677,400M bois d'olive,Run,419.3,3.2,159.6,162.8,30,55.3,66.0,54823.0,899.0
19687545,accelere hihi,Run,1097.0,25.6,75.2,100.8,248,263.8,272.0,2538.0,714.0
19687520,RELANCE,Run,144.0,2.4,105.2,107.6,22,27.3,30.0,2785.0,768.0
11985411,Climb ST Pierre bambous,Run,2339.3,119.1,137.4,256.5,582,612.2,646.0,2142.0,612.0
27644672,Descente chemin Belhomme champ de cannes,Run,643.0,0.0,204.0,239.0,117,136.4,154.0,838.0,222.0
24994941,environ 400m Casabona,Run,425.0,0.0,56.4,60.2,42,59.6,69.0,157753.0,1674.0
20095040,BE -> RN,Run,960.5,59.0,40.0,99.0,219,234.5,242.0,6130.0,1405.0
18956127,monté piton mont vert,Run,406.4,47.1,535.7,579.4,154,176.3,191.0,1477.0,497.0
18537834,montez partie fin Mnt VerT/ravine des cafres,Run,2045.2,190.6,727.0,880.0,938,1021.2,1078.0,801.0,478.0
20622048,Fin Descente Sentier Fraise,Run,2089.6,3.0,728.3,999.9,580,625.4,655.0,1379.0,781.0
5880896,Rue des Cryptomerias Climb,Run,2038.5,316.1,786.0,1088.1,967,999.88,,4132.0,1995.0
25486349,Descente chemin terre,Run,1269.0,0.0,713.0,856.4,248,273.2,295.0,336.0,129.0
21986501,Sentier de coeur,Run,1563.1,681.8,591.6,1146.1,1886,2484.5,2770.0,56.0,52.0
38265779,Déscente rampe basse valée,Run,724.4,0.0,595.7,758.2,12,302.9,382.0,1142.0,872.0
28805057,Montée gîte basse vallée vers sentier Jacques Payet,Run,642.5,157.0,595.8,746.8,277,410.1,453.0,233.0,156.0
31721201,Boucle Basse Vallée par Piton de Bert,Run,21072.3,1714.0,601.0,2263.0,12612,14965.1,15809.0,63.0,59.0
22762347,Sentier Littoral (Puits Arabe-Port de Tremblet),Run,5187.8,84.5,7.0,65.6,2702,3159.5,3715.0,48.0,48.0
33410039,Montée l’ancien route,Run,883.5,70.0,35.0,105.0,247,317.1,366.0,191.0,53.0
21955672,Coteau Sec : Descente Citerne > Rue Corré,Run,787.9,36.2,525.6,621.2,234,254.1,262.0,12407.0,3008.0
11746026,Montée Bord Rivière,Run,4065.9,315.8,313.2,598.4,1163,1257.1,1373.0,500.0,145.0
25041735,Montée rue des Fiagues,Run,1185.0,102.4,218.2,320.6,320,338.5,358.0,981.0,279.0
15289434,Chemin Béton (Concession),Run,1238.1,113.8,370.0,483.8,350,404.6,432.0,889.0,186.0
12600393,Montée MADOI,Run,4267.3,356.9,22.0,369.0,1364,1507.5,1583.0,195.0,54.0
27297351,Boucle Les Canots,Run,7361.7,553.0,504.5,1039.7,3293,3429.2,3673.0,268.0,95.0
2880535,Rue Jean Lauret Climb,Run,614.116,263.895,479.9,668.9,265,313.1,345.0,2721.0,1676.0
23251111,ça grimpe !,Run,140.1,51.0,941.2,992.2,55,105.6,127.0,56.0,40.0
25767807,fin montée fraise,Run,2307.6,356.4,1097.4,1375.8,1275,1468.67,,512.0,401.0
28404737,chemin concession,Run,634.6,119.6,1104.0,1223.6,277,382.1,432.0,127.0,32.0
27956603,450m 50D+,Run,448.5,50.6,1369.8,1420.4,136,174.3,187.0,1722.0,484.0
40099186,Chemin petit tampon 5km DH ,Run,4590.8,0.0,731.8,1293.4,947,1444.2,1688.0,23.0,14.0
4799695,Chemin de Cap Blanc Climb,Run,805.8,89.3,835.1,899.2,331,605.0,833.0,26.0,22.0
29037810,Si tu aimes les escaliers 🤪,Run,1383.0,569.0,1638.0,2207.0,1575,1739.5,1860.0,1398.0,911.0
36106795,ligne droite plaine des sables + rampe,Run,1788.1,81.6,2271.6,2353.2,484,513.5,545.0,2670.0,1853.0
22371814,Cratère Dolomieu,Run,3649.9,306.8,2244.6,2478.5,1585,1794.6,1876.0,6262.0,5750.0
38471958,Piton de Bert à intersection ,Run,1644.5,26.0,2263.0,2276.0,414,445.4,463.0,2784.0,2100.0
27458320,Piton St Leu -> Grand Fond les Hauts,Run,2093.0,45.0,373.0,416.0,458,518.9,549.0,904.0,198.0
21534043,Rue du Lagon Dash,Run,399.2,0.0,23.2,24.2,65,73.1,76.0,22582.0,5145.0
26693404,Cd13-route des tam down,Run,1133.5,0.0,190.8,353.4,212,265.6,283.0,1078.0,377.0
23147480,Single Tamarin 📉,Run,159.0,0.0,88.6,90.2,24,29.3,33.0,3587.0,809.0
13655077,descente Le plate,Run,3928.1,35.4,360.1,706.6,654,758.9,856.0,271.0,81.0
10917100,DH sentier des Ouvriers,Run,4844.6,18.0,1022.0,1681.3,1336,1458.3,1524.0,1701.0,1137.0
20569209,monté de ilet haut,Run,994.0,273.6,469.6,743.2,746,779.9,816.0,855.0,472.0
2862905,Route Forestière 11 Des Makes Climb,Run,705.855,127.842,1277.0,1386.9,275,328.7,349.0,2414.0,1562.0
20279757,trophés mondiaux climb,Run,2003.4,162.0,900.2,1008.4,666,898.8,1016.0,164.0,106.0
11144442,bosse du piton rouge,Run,891.1,169.4,1691.6,1861.0,385,564.2,601.0,1958.0,1393.0
19938888,tour trou blanc depuis pitons sec,Run,2086.0,124.0,1875.0,1987.0,728,811.1,891.0,283.0,144.0
15442182,TDV S1 (Grde Savane > Piton Sec),Run,2641.8,215.0,1677.0,1854.0,819,903.4,950.0,4548.0,2538.0
19948264,CHEMIN DORET,Run,3384.5,65.6,1540.8,1572.2,705,793.6,853.0,771.0,316.0
19948294,RUE ALFRED LACROIX RN3,Run,746.0,0.0,1517.5,1563.4,129,155.2,166.0,543.0,205.0
5557446,Route du Volcan Climb,Run,443.2,51.0,1733.4,1782.8,125,163.3,181.0,12674.0,8072.0
20155106,ROUTE DU VOLCAN DESENTE,Run,4368.1,31.9,2065.7,2348.7,1262,1367.9,1439.0,3227.0,2103.0
20299809,Debut montee enclos arrivee,Run,980.6,136.0,2174.4,2310.4,311,410.4,484.0,4792.0,4712.0
6188630,Route Forestière 43 Bis du Gîte du Volcan Climb,Run,352.1,50.2,2265.0,2309.5,112,127.8,137.0,760.0,751.0
24115826,Marcelin to parking,Run,4267.8,456.0,1791.1,2244.5,2440,3014.8,3395.0,95.0,92.0
20219053,Gite-CasséRE,Run,7453.0,13.4,1684.4,2176.2,2575,3083.1,3636.0,53.0,55.0
18584866,Piton de la Fournaise Up & Down (New),Run,11432.0,728.4,2226.4,2500.4,5076,6108.2,6512.0,247.0,260.0
23074741,Griffe del diablo,Run,26382.0,971.2,2243.2,2505.6,9698,10432.1,10753.0,140.0,138.0
23622451,chemin Camélias- stop vival,Run,1440.0,181.4,659.0,840.4,484,644.8,783.0,158.0,49.0
5671402,Route Forestière 9b des Tamarins Sud Climb,Run,741.8,50.4,1678.4,1719.9,214,235.2,247.0,381.0,296.0
25354868,decente croiser emanuel payet cryptomeria / Vaudeville stade,Run,5521.0,29.1,848.6,1277.8,1161,1588.2,1835.0,41.0,28.0
5961900,Route Forestière 64 des Camélias Climb,Run,342.4,46.8,1671.4,1718.2,106,111.6,118.0,309.0,240.0
23639002,chemin lepinay,Run,519.7,53.2,861.2,914.4,122,164.5,217.0,62.0,15.0
23649160,chemin boulanger/croisé orchidée,Run,1434.3,128.6,709.7,838.3,391,545.44,,82.0,19.0
18242243,paturage,Run,752.6,181.2,892.2,1044.8,415,512.1,553.0,104.0,79.0
5711509,Route Departementale N°242 Climb,Run,1469.9,372.6,1038.1,1359.3,1065,1358.9,1736.0,27.0,26.0
7903990,aller sentier de la Chapelle,Run,2978.0,113.6,827.0,1144.0,1044,1211.9,1314.0,1771.0,1723.0
4591547,Sentier du Grand Bénare Climb,Run,1382.4,190.6,2678.8,2826.2,636,655.6,680.0,1036.0,787.0
7903975,retour sentier la chapelle,Run,2903.6,429.2,832.6,1139.2,1444,1606.7,1696.0,1872.0,1751.0
21115809,Down & Up to Cilaos,Run,1036.6,136.6,1138.1,1293.7,415,474.8,521.0,6229.0,3938.0
3449064,Route Departementale N°242 Climb,Run,386.91,57.0,1120.0,1177.0,98,132.2,144.0,6786.0,3845.0
21474385,bonet le pretre,Run,3413.4,478.6,954.0,1383.4,2081,2370.4,2509.0,556.0,333.0
2623727,Sentier Forestier De Bébour Climb,Run,1736.01,112.4,2699.2,2808.2,537,562.3,585.0,8601.0,6561.0
26899657,Dernière partit raid Piton des Songes,Run,104.6,52.5,1174.2,1223.6,45,96.4,135.0,173.0,60.0
22261791,montee mimosas,Run,246.2,7.0,1070.9,1077.9,33,49.4,53.0,605.0,278.0
30163878,Tour des songes,Run,2685.0,210.0,1138.0,1270.0,1369,1566.6,1753.0,135.0,48.0
35109174,Ro Thev,Run,288.2,0.0,1101.4,1103.2,43,51.6,55.0,1392.0,357.0
10507573,Plage de l'Ermitage,Run,1608.2,2.0,18.6,21.0,338,373.4,386.0,4922.0,3067.0
7760410,"1 tour, santé!",Run,1644.9,11.0,7.0,15.7,279,306.9,323.0,15893.0,1802.0
4591536,Avenue de la Grande Ourse Climb,Run,524.5,48.6,40.7,88.6,126,144.5,155.0,273.0,79.0
4591517,Route des Tamarins Climb,Run,1123.7,52.7,228.3,277.5,274,288.0,304.0,3797.0,1558.0
25229751,Maïdo - la brêche AR,Run,6220.9,871.2,1288.6,2028.5,3213,4014.3,4326.0,796.0,583.0
4591738,Route Forestière n°8 du Maïdo Climb,Run,370.5,77.4,2036.6,2089.5,75,99.9,109.0,13491.0,6150.0
19183847,Sentier route-Maïdo,Run,486.6,75.0,1968.0,2043.0,149,190.2,213.0,6006.0,3289.0
27923523,Climb maïdo 2,Run,1054.1,196.4,1879.9,2076.3,576,633.5,663.0,529.0,356.0
23983198,Climb Chemin Dijoux,Run,2741.0,188.0,1018.0,1206.0,902,1034.8,1105.0,246.0,84.0
27687644,Intersection 3 salaze - sommet taibit ,Run,1933.2,390.0,1682.7,2049.7,1111,1218.1,1283.0,22591.0,11031.0
9943281,riviere gallet --> col le bronchard,Run,1356.1,331.0,1198.0,1512.4,970,1020.9,1058.0,1480.0,1205.0
9662302,Montée finale Grd Bénare (int. Glacière -> Cabane blanche),Run,2337.0,266.8,2623.8,2884.5,1028,1167.6,1237.0,6882.0,5241.0
24835198,Descente Le bloc - ligne droite du kiosque ,Run,2043.2,0.0,1967.0,2475.2,791,860.9,908.0,22053.0,12076.0
17516590,Bélouve Up & Down,Run,5054.0,550.0,979.0,1503.0,2795,3182.8,3346.0,606.0,331.0
26124625,Boucle Cap Anglais depuis Bellouve ,Run,13655.8,1287.2,1016.2,2197.6,8168,11007.3,12736.0,42.0,38.0
21509603,ravenales %,Run,145.0,59.4,279.8,339.2,10,31.6,50.0,3449.0,268.0
22541674,grand étang vers cascades,Run,2737.0,44.8,518.2,556.0,882,922.2,967.0,502.0,494.0
26450469,point de vue - parking,Run,1092.9,3.5,522.9,568.9,335,364.3,405.0,69.0,60.0
27843328,1/3 mur ravenale a-r,Run,238.8,31.6,305.1,337.0,88,131.3,155.0,167.0,49.0
36062040,SAP111,Run,1021.0,74.0,725.0,799.0,317,370.9,414.0,36.0,29.0
25074176,Chemin de Cap by AP,Run,4679.7,259.0,16.8,275.8,1388,1589.7,1792.0,50.0,28.0
26316445,Ligne droite Grand Fond : Retour,Run,485.7,0.0,11.0,12.7,67,89.2,96.0,10594.0,3476.0
17312422,Chemin Carosse UpHill,Run,937.5,64.0,86.0,150.0,222,253.2,265.0,5183.0,978.0
18407240,Montée Chemin Summer N°1,Run,1659.2,70.9,11.1,82.0,391,424.8,451.0,787.0,309.0
6649959,Golf Parcours bleu - Montée 1,Run,554.4,41.4,156.1,197.4,138,145.6,149.0,9172.0,1237.0
14376552,RF rempart (ilet alcide) - Maido Tête dure,Run,4962.0,556.8,1560.1,1955.6,2528,2656.9,2719.0,2039.0,1253.0
20509444,Ca fait que descendre...,Run,2689.2,67.0,1664.2,1762.6,1016,1034.3,1040.0,11717.0,6862.0
14089123,croisé RF crypto / retour parking Alcide,Run,2608.1,34.9,1328.3,1538.3,935,1040.5,1104.0,399.0,264.0
25538901,Descente Françoise Francia ,Run,1778.2,0.0,1328.1,1580.6,640,697.2,729.0,224.0,138.0
18106759,Croisement sentier Alcide vers Parking RF des Cryptim,Run,1807.4,173.2,1258.2,1344.8,976,1072.8,1172.0,366.0,237.0
25325457,Montée finale parapente,Run,203.5,60.6,665.2,725.8,103,109.3,130.0,1908.0,1238.0
4591635,Sentier de Roche Plate Climb,Run,697.7,119.0,931.2,1038.3,143,212.4,288.0,12845.0,6775.0
4591725,Canalisation des Orangers Climb,Run,397.1,97.8,782.9,874.0,70,131.9,153.0,5349.0,3738.0
4591721,Chemin Camp Pierrrot Climb,Run,463.5,47.8,1077.3,1117.9,41,108.7,134.0,6012.0,3510.0
11020504,Descente Piton d'Anchaing,Run,2850.5,0.0,727.0,1350.0,1003,1157.5,1342.0,514.0,496.0
5232958,Chemin Camp Pierrrot Climb,Run,1254.0,133.1,1044.2,1173.5,333,348.4,371.0,3274.0,2236.0
27329475,Montée plateau piton maillot,Run,797.0,249.6,1618.2,1797.6,493,566.2,611.0,322.0,200.0
39681550,Village-BdPommes,Run,1308.0,31.0,447.0,474.0,315,392.5,441.0,96.0,32.0
40424092, premier 400m tape cul ilet bananiers,Run,372.5,51.0,448.0,499.0,136,154.8,166.0,220.0,57.0
40537544,Mare Goyave- BdP (dh),Run,1051.0,0.0,496.0,625.0,227,280.8,313.0,173.0,46.0
39681540,BdPommes- Village,Run,1403.0,13.0,451.0,482.0,143,329.6,401.0,214.0,49.0
26367421,Boutique - cratère,Run,3069.9,107.0,175.0,272.0,694,847.2,1056.0,357.0,26.0
26451919,Montée la Salette,Run,306.4,25.0,197.0,222.0,61,83.7,90.0,723.0,66.0
23139077,Montée courte Bethléem,Run,562.3,59.2,77.0,132.0,180,222.2,251.0,184.0,92.0
25332076,ravine muet - ch GFond,Run,5612.0,216.1,25.6,229.7,1793,2137.8,2271.0,32.0,24.0
25307264,début sentier 4*4 - kiosque,Run,9389.6,678.1,131.5,773.4,3449,3963.44,,61.0,49.0
23466112,Monté escalier Bourbier ( du pont de la ravine a la dernière marche ),Run,127.8,38.5,61.5,101.4,4,40.4,58.0,2482.0,211.0
23564680,COTE DE LA VIERGE,Run,269.5,22.8,124.6,147.4,70,89.7,100.0,363.0,35.0
26327708,P Ravine Sèche - RDP,Run,1348.3,10.5,14.1,24.6,280,304.8,321.0,3167.0,172.0
23491782,chemin BCanot,Run,499.4,0.0,25.4,31.4,52,91.44,,1264.0,182.0
23041395,410m anneau descente,Run,409.4,0.0,6.8,9.8,9,43.2,54.0,31007.0,1836.0
21967226,Parcours santé aller short,Run,849.7,5.1,13.5,18.6,166,186.3,195.0,29059.0,3513.0
23735706,Montée boucle cheval,Run,758.8,113.2,76.4,189.6,300,336.2,358.0,1888.0,406.0
20704012,DH Piste cyclable,Run,1220.0,2.0,32.0,50.0,219,243.2,258.0,7225.0,1461.0
21418132,Descente,Run,1068.0,0.0,487.4,694.0,282,318.7,339.0,3458.0,2381.0
19677272,Début Sentier de Bord Climb,Run,920.0,137.7,113.9,193.8,352,383.25,,13951.0,6734.0
16360264,Fourche Roche écrite-descente Pic adam,Run,605.6,0.0,1189.2,1221.7,283,308.6,325.0,6116.0,1847.0
5498538,Sentier Roche Ecrite (GRR2) (Int. Pit. Batard -> Int. GRR2 Var.) ,Run,2644.7,396.5,1447.0,1675.2,1306,1497.4,1565.0,3746.0,2542.0
2862839,Chemin De La Plaine D'Affouches Climb,Run,633.02,68.1076,1444.4,1501.7,273,316.9,333.0,3936.0,2650.0
5498412,Sentier Roche Ecrite (GRR2) (Roche V-B -> Int. sentier Piton Batard),Run,1633.1,890.0,604.9,1456.1,727,843.7,907.0,5031.0,3299.0
12503467,DH Plaine Chicaux -> Pic Adam,Run,4848.1,88.4,1201.0,1754.9,1555,2399.9,2684.0,688.0,442.0
23495700,Descente grand figuier,Run,2091.9,0.0,530.5,930.3,422,517.0,568.0,1279.0,474.0
23316850,km2_grd-figuier,Run,1002.1,213.0,691.8,904.8,484,518.8,552.0,2757.0,898.0
23316725,km4-grd-figuier,Run,944.8,141.3,1057.3,1198.6,400,436.1,468.0,2219.0,785.0
26627341,Montée Espérance interval 1,Run,1846.4,95.3,202.0,297.3,528,614.3,664.0,266.0,27.0
23752786,Passage / 2 même poteaux  après  Grondin ,Run,325.3,9.0,207.9,216.9,64,92.0,104.0,570.0,43.0
24816722,Velna ,Run,1002.1,104.9,208.7,313.6,319,376.9,406.0,341.0,75.0
37776968,bras Fer les haut,Run,801.0,90.3221,430.7,526.5,313,408.0,471.0,66.0,18.0
23735611,Sentier bras mousseline /bras fer,Run,1042.2,84.9,365.2,438.7,370,431.0,481.0,70.0,12.0
27172950,Chemin Ma Pensée à Chemin Rivière du Mat,Run,788.0,9.6,23.2,32.8,152,162.4,170.0,3404.0,682.0
22456229,front de mer bras pa sentier,Run,2009.2,28.5,4.9,13.4,442,469.4,482.0,1779.0,371.0
